id,episode_id,source_frame,role_group,secondary_role_group,name,role_detail,role_group_normalized,role_group_corrected,scene_position,original_frame_number,reviewed_status,is_person,normalized_name,normalized_name_with_nickname,assigned_code,code_assignment_status,imdb_matches,imdb_name,metadata
1649,Dark_1x9,scene_039_scroll_005_num03727_sim0.jpg,Camera and Electrical Department,,STEFAN BALTZ,CAMERA TRAINEES,Camera and Electrical Department,,first_half,3727,pending,1,stefan baltz,,nm5654031,auto_assigned,,Stefan Baltz,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1650,Dark_1x9,scene_039_scroll_005_num03727_sim0.jpg,Camera and Electrical Department,,VICKY MÜLLER,CAMERA TRAINEES,Camera and Electrical Department,,first_half,3727,pending,1,vicky muller,,nm9234066,auto_assigned,,Vicky Müller,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1651,Dark_1x9,scene_039_scroll_005_num03727_sim0.jpg,Camera and Electrical Department,,JULIA TERJUNG,STILLS PHOTOGRAPHERS,Camera and Electrical Department,,first_half,3727,pending,1,julia terjung,,nm3646085,auto_assigned,,Julia Terjung,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1652,Dark_1x9,scene_039_scroll_005_num03727_sim0.jpg,Camera and Electrical Department,,STEFAN ERHARD,STILLS PHOTOGRAPHERS,Camera and Electrical Department,,first_half,3727,pending,1,stefan erhard,,nm0258912,auto_assigned,,Stefan Erhard,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1653,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,JAN RASMUS VOSS,DAILY PHOTOGRAPHER,Camera and Electrical Department,,first_half,3877,pending,1,jan rasmus voss,,nm3999455,auto_assigned,,Jan Rasmus Voss,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1654,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,BRITTA KREHL,PHOTO PRE-PRODUCTION,Camera and Electrical Department,,first_half,3877,pending,1,britta krehl,,nm1362074,auto_assigned,,Britta Krehl,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1655,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,BJÖRN SUSEN,GAFFER,Camera and Electrical Department,,first_half,3877,pending,1,bjorn susen,,nm0839814,auto_assigned,,Bjoern Susen,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1656,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,MARTIN LIECKFELD,BEST BOY,Camera and Electrical Department,,first_half,3877,pending,1,martin lieckfeld,,nm3864442,auto_assigned,,Martin Lieckfeld,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1657,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,ALEXANDER JUNG,ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,alexander jung,,nm0962969,auto_assigned,,Alexander Jung,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1658,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,OLIVER KÜHNE,ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,oliver kuhne,,nm0478156,auto_assigned,,Oliver Kühne,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1659,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,MATTHIAS HILDEBRAND,ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,matthias hildebrand,,nm3980143,auto_assigned,,Mathias Hildebrand,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1660,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,DAN JUNG,ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,dan jung,,nm2358203,auto_assigned,,Dan Jung,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1661,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,ANDRÉ SCHMIDT,ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,andre schmidt,,,ambiguous,"[{""nconst"": ""nm4482365"", ""normalized_name"": ""andre schmidt"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Andr\u00e9 Schmidt"", ""primaryProfession"": ""camera_department"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm5094834"", ""normalized_name"": ""andre schmidt"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Andr\u00e9 Schmidt"", ""primaryProfession"": ""camera_department"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1662,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,EDGAR FISCHNALLER,DAILY ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,edgar fischnaller,,nm8078322,auto_assigned,,Edgar Fischnaller,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1663,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,VOLKER LANGHOLZ,DAILY ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,volker langholz,,nm1447114,auto_assigned,,Volker Langholz,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1664,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,SASCHA SEEGER,DAILY ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,sascha seeger,,nm8876639,auto_assigned,,Sascha Seeger,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1665,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,ALEXANDER MARTIN,DAILY ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,alexander martin,,,ambiguous,"[{""nconst"": ""nm3334721"", ""normalized_name"": ""martin alexander"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Martin Alexander"", ""primaryProfession"": ""camera_department"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm12923903"", ""normalized_name"": ""alexander martin"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Alexander Martin"", ""primaryProfession"": ""camera_department"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm1707544"", ""normalized_name"": ""alexander martin"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Alexander Martin"", ""primaryProfession"": ""camera_department,cinematographer"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm5905343"", ""normalized_name"": ""alexander martin"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Alexander Martin"", ""primaryProfession"": ""camera_department"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm9341594"", ""normalized_name"": ""alexander martin"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Alexander Martin"", ""primaryProfession"": ""camera_department"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1666,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,OLAF RICHTER,DAILY ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,olaf richter,,nm0725326,auto_assigned,,Olaf Richter,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1667,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,PETJA GOHR,DAILY ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,petja gohr,,nm2469618,auto_assigned,,Petja Gohr,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1668,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,RALF PROKOPP,DAILY ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,ralf prokopp,,nm0698619,auto_assigned,,Ralf Prokopp,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1669,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,CHRISTIAN RYBKA,DAILY ELECTRICIANS,Camera and Electrical Department,,first_half,3877,pending,1,christian rybka,,nm2363691,auto_assigned,,Christian Rybka,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1670,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,GLENN KÖNIG,KEY GRIP,Camera and Electrical Department,,first_half,3877,pending,1,glenn konig,,nm0477889,auto_assigned,,Glenn König,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1671,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,PHILIPP RATH,BEST BOY GRIP,Camera and Electrical Department,,first_half,3877,pending,1,philipp rath,,nm4480965,auto_assigned,,Philipp Rath,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1672,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,ELMAR SUSKA,B-DOLLY,Camera and Electrical Department,,first_half,3877,pending,1,elmar suska,,nm0839853,auto_assigned,,Elmar Suska,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1673,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,BEN EDLICH,GRIP,Camera and Electrical Department,,first_half,3877,pending,1,ben edlich,,nm8653020,auto_assigned,,Ben Edlich,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1674,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,BAT GANKHUYAG,DAILY GRIP,Camera and Electrical Department,,first_half,3877,pending,1,bat gankhuyag,,,ambiguous,"[{""nconst"": ""nm16658299"", ""normalized_name"": ""bat gankhuyag"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Bat Gankhuyag"", ""primaryProfession"": ""camera_department"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm5346198"", ""normalized_name"": ""bat gankhuyag"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Bat Gankhuyag"", ""primaryProfession"": ""camera_department,art_department"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1675,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Camera and Electrical Department,,ANDREI BADESCU,DAILY GRIP,Camera and Electrical Department,,first_half,3877,pending,1,andrei badescu,,nm2450820,auto_assigned,,Andrei Badescu,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1676,Dark_1x9,scene_039_scroll_006_num03877_sim0.jpg,Sound Department,,MATTHIAS RICHTER,SOUND MIXER,Sound Department,,first_half,3877,pending,1,matthias richter,,nm1661033,auto_assigned,,Matthias Richter,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1677,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Sound Department,,BENJAMIN DUNKER,BOOM OPERATOR,Sound Department,,first_half,4027,pending,1,benjamin dunker,,nm0242332,auto_assigned,,Benjamin Dunker,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1678,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Directors,,STEFAN CLAUS HAUCK,ART DIRECTOR,Art Directors,,first_half,4027,pending,1,stefan claus hauck,,gp0000182,internal_assigned,,,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1679,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,GESA REHREN,ART DEPT. COORDINATOR,Art Department,,first_half,4027,pending,1,gesa rehren,,nm7445295,auto_assigned,,Gesa Rehren,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1680,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,MARLEEN STURM,ART DEPT. TRAINEE,Art Department,,first_half,4027,pending,1,marleen sturm,,nm8637325,auto_assigned,,Marleen Sturm,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1681,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,STEFANIE ÜBELHÖR,ART DEPT. ASSISTANT,Art Department,,first_half,4027,pending,1,stefanie ubelhor,,nm4142799,auto_assigned,,Stefanie Übelhör,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1682,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,MICHAEL FISSNEIDER,SET DESIGNERS,Art Department,,first_half,4027,pending,1,michael fissneider,,nm1062248,auto_assigned,,Michael Fissneider,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1683,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,INES KRAMER,SET DESIGNERS,Art Department,,first_half,4027,pending,1,ines kramer,,nm5494047,auto_assigned,,Ines Kramer,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1684,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,"ANNIKA ""NINA"" KIEL",GRAPHIC ARTISTS,Art Department,,first_half,4027,pending,1,annika kiel,"annika ""nina"" kiel",gp0000183,internal_assigned,,,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1685,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,NELLE-TABEA REINEKE,GRAPHIC ARTISTS,Art Department,,first_half,4027,pending,1,nelle tabea reineke,,nm4294006,auto_assigned,,Nele-Tabea Reineke,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1686,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,TOMOKO OKADA,GRAPHIC ARTISTS,Art Department,,first_half,4027,pending,1,tomoko okada,,nm2001237,auto_assigned,,Tomoko Okada,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1687,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Set Decorators,,HEIKE WOLF-AURY,SET DECORATORS,Set Decorators,,first_half,4027,pending,1,heike wolf aury,,nm0937775,auto_assigned,,Heike Wolf-Aury,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1688,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Set Decorators,,KATHARINA BIRKENFELD,SET DECORATORS,Set Decorators,,first_half,4027,pending,1,katharina birkenfeld,,nm0083571,auto_assigned,,Katharina Birkenfeld,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1689,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Set Decorators,,MERLE VIERCK,SET DECORATORS,Set Decorators,,first_half,4027,pending,1,merle vierck,,,manual_required,"[{""nconst"": ""nm9238671"", ""normalized_name"": ""merle vierck"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Merle Vierck"", ""primaryProfession"": ""art_department"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1690,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,CHRISTINA HEIDELMEIER,SET DECORATOR ASSISTANTS,Art Department,,first_half,4027,pending,1,christina heidelmeier,,nm2215719,auto_assigned,,Christina Heidelmeier,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1691,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,KATHARINA KLUGE,SET DECORATOR ASSISTANTS,Art Department,,first_half,4027,pending,1,katharina kluge,,nm7858967,auto_assigned,,Katharina Kluge,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1692,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,STEFAN SCHEURICH,SET DEC BUYERS,Art Department,,first_half,4027,pending,1,stefan scheurich,,nm0771223,auto_assigned,,Stefan Scheurich,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1693,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,NICOLE EMRICH,SET DEC BUYERS,Art Department,,first_half,4027,pending,1,nicole emrich,,nm0974767,auto_assigned,,Nicole Emrich,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1694,Dark_1x9,"scene_039_scroll_007_num04027_sim0.jpg,scene_039_scroll_008_num04177_sim0.jpg",Art Department,,VERA ROTH,DAILY SET DEC BUYERS,Art Department,,first_half,"4027,4177",pending,1,vera roth,,nm9240759,auto_assigned,,Vera Roth,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1695,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,LISA TIGGES,DAILY SET DEC BUYERS,Art Department,,first_half,4027,pending,1,lisa tigges,,nm4993881,auto_assigned,,Lisa Tigges,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1696,Dark_1x9,scene_039_scroll_007_num04027_sim0.jpg,Art Department,,ELENA GOSCH,DAILY SET DEC BUYERS,Art Department,,first_half,4027,pending,1,elena gosch,,nm3226534,auto_assigned,,Elena Gosch,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1697,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Art Department,,JASMIN OTT,DAILY SET DEC BUYERS,Art Department,,first_half,4177,pending,1,jasmin ott,,nm8338986,auto_assigned,,Jasmin Ott,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1698,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Art Department,,YVES BOCZEK,STORE MANAGER,Art Department,,first_half,4177,pending,1,yves boczek,,nm3767653,auto_assigned,,Yves Boczek,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1699,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Transportation Department,,ANDREAS ULRICH,SET DEC DRIVERS,Transportation Department,,first_half,4177,pending,1,andreas ulrich,,nm9238672,auto_assigned,,Andreas Ulrich,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1700,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Transportation Department,,OLIVER HOLLSTEIN,SET DEC DRIVERS,Transportation Department,,first_half,4177,pending,1,oliver hollstein,,nm7380286,auto_assigned,,Oliver Hollstein,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1701,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Transportation Department,,TIM LEMKE,SET DEC DRIVERS,Transportation Department,,first_half,4177,pending,1,tim lemke,,nm2991168,auto_assigned,,Tim Lemke,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1702,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Transportation Department,,MALTE MANN,DAILY SET DEC DRIVERS,Transportation Department,,first_half,4177,pending,1,malte mann,,nm2795714,auto_assigned,,Malte Mann,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1703,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Transportation Department,,TOM KIRSTEN,DAILY SET DEC DRIVERS,Transportation Department,,first_half,4177,pending,1,tom kirsten,,nm3110652,auto_assigned,,Tom Kirsten,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1704,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Transportation Department,,MIRKO REICHWALD,DAILY SET DEC DRIVERS,Transportation Department,,first_half,4177,pending,1,mirko reichwald,,nm3737488,auto_assigned,,Mirko Reichwald,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1705,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Art Department,,KATHARINA WREDE,SET DEC PA,Art Department,,first_half,4177,pending,1,katharina wrede,,nm9240753,auto_assigned,,Katharina Wrede,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1706,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Art Department,,HEIKE PAUKETAT,SET DRESSERS,Art Department,,first_half,4177,pending,1,heike pauketat,,nm7453151,auto_assigned,,Heike Pauketat,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1707,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Art Department,,JAN ZEGENHAGEN,SET DRESSERS,Art Department,,first_half,4177,pending,1,jan zegenhagen,,nm3516900,auto_assigned,,Jan Zegenhagen,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1708,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Art Department,,NINA PUTZ,SET DRESSERS,Art Department,,first_half,4177,pending,1,nina putz,,nm7880209,auto_assigned,,Nina Putz,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1709,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Art Department,,STEFAN BURISCHEK,SET DRESSERS,Art Department,,first_half,4177,pending,1,stefan burischek,,nm1882431,auto_assigned,,Stefan Burischek,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1710,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Art Department,,TORSTEN HAUBOLD,SET DRESSERS,Art Department,,first_half,4177,pending,1,torsten haubold,,nm4118427,auto_assigned,,Torsten Haubold,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1711,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Art Department,,CHRISTIAN DAHLMANN,SET DRESSERS,Art Department,,first_half,4177,pending,1,christian dahlmann,,nm4936913,auto_assigned,,Christian Dahlmann,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1712,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Art Department,,ANDREAS NAUJOKS,SET DRESSERS,Art Department,,first_half,4177,pending,1,andreas naujoks,,nm8246115,auto_assigned,,Andreas Naujoks,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
1713,Dark_1x9,scene_039_scroll_008_num04177_sim0.jpg,Art Department,,FRANZ HÖFNER,SET DRESSERS,Art Department,,first_half,4177,pending,1,franz hofner,,nm9240760,auto_assigned,,Franz Höfner,"{""timestamp"": ""2026-07-17T16:26:22.528409+00:00"", ""model"": ""gpt-5.6-sol"", ""api_version"": ""2025-04-01-preview""}"
