id,episode_id,source_frame,role_group,secondary_role_group,name,role_detail,role_group_normalized,role_group_corrected,scene_position,original_frame_number,reviewed_status,is_person,normalized_name,normalized_name_with_nickname,assigned_code,code_assignment_status,imdb_matches,imdb_name,metadata
2029,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Massimo Lodolo,Ulrich,Voice Actors - Dubbing,,second_half,6653,pending,1,massimo lodolo,,nm0517151,auto_assigned,,Massimo Lodolo,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2030,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Sabrina Duranti,Katharina,Voice Actors - Dubbing,,second_half,6653,pending,1,sabrina duranti,,nm3516368,auto_assigned,,Sabrina Duranti,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2031,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Gabriele Meoni,Mikkel,Voice Actors - Dubbing,,second_half,6653,pending,1,gabriele meoni,,nm7228340,auto_assigned,,Gabriele Meoni,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2032,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Veronica Puccio,Martha,Voice Actors - Dubbing,,second_half,6653,pending,1,veronica puccio,,nm0699763,auto_assigned,,Veronica Puccio,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2033,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Simone Veltroni,Magnus,Voice Actors - Dubbing,,second_half,6653,pending,1,simone veltroni,,nm6517548,auto_assigned,,Simone Veltroni,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2034,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Pasquale Anselmo,Aleksander,Voice Actors - Dubbing,,second_half,6653,pending,1,pasquale anselmo,,nm0030609,auto_assigned,,Pasquale Anselmo,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2035,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Emilia Costa,Regina,Voice Actors - Dubbing,,second_half,6653,pending,1,emilia costa,,nm1255538,auto_assigned,,Emilia Costa,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2036,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Davide Capone,Bartosz,Voice Actors - Dubbing,,second_half,6653,pending,1,davide capone,,nm6449282,auto_assigned,,Davide Capone,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2037,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Roberta Pellini,Charlotte,Voice Actors - Dubbing,,second_half,6653,pending,1,roberta pellini,,nm2396444,auto_assigned,,Roberta Pellini,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2038,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Stefano Benassi,Peter,Voice Actors - Dubbing,,second_half,6653,pending,1,stefano benassi,,nm0070226,auto_assigned,,Stefano Benassi,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2039,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Emanuela Ionica,Franziska,Voice Actors - Dubbing,,second_half,6653,pending,1,emanuela ionica,,,ambiguous,"[{""nconst"": ""nm17813987"", ""normalized_name"": ""emanuela ionica"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Emanuela Ionica"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm8514161"", ""normalized_name"": ""emanuela ionica"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Emanuela Ionica"", ""primaryProfession"": ""actress,miscellaneous"", ""birthYear"": 1997, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2040,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Voice Actors - Dubbing,,Giorgio Lopez,Orologiaio,Voice Actors - Dubbing,,second_half,6653,pending,1,giorgio lopez,,nm0520070,auto_assigned,,Giorgio Lopez,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2041,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Dubbing,,Ludovica Doni,Dialoghi italiani,Dubbing,,second_half,6653,pending,1,ludovica doni,,nm16559889,auto_assigned,,Ludovica Doni,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2042,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Dubbing,,Rachele Paolelli,Direzione del doppiaggio,Dubbing,,second_half,6653,pending,1,rachele paolelli,,nm17840378,auto_assigned,,Rachele Paolelli,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2043,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Dubbing_Sound,,Fabio Pieri,Mix,Dubbing_Sound,,second_half,6653,pending,1,fabio pieri,,nm6120807,auto_assigned,,Fabio Pieri,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2044,Dark_1x9,scene_041_static_004_num06653_sim53.jpg,Miscellaneous Companies,,VSI ROME,,Miscellaneous Companies,,second_half,6653,pending,0,vsi rome,,cm0000309,internal_assigned,,,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2045,Dark_1x9,scene_041_static_005_num06701_sim27.jpg,Miscellaneous Companies,,VSI,Wersja polska,Miscellaneous Companies,,second_half,6701,pending,0,vsi,,cm0000306,internal_assigned,,,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2046,Dark_1x9,scene_041_static_005_num06701_sim27.jpg,Miscellaneous Companies,,Master Film,Wersja polska,Miscellaneous Companies,,second_half,6701,pending,0,master film,,cm0000297,internal_assigned,,,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2047,Dark_1x9,scene_041_static_005_num06701_sim27.jpg,Voice Actors - Dubbing,,Marek Ciunel,Lektor,Voice Actors - Dubbing,,second_half,6701,pending,1,marek ciunel,,nm9593089,auto_assigned,,Marek Ciunel,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2048,Dark_1x9,scene_041_static_005_num06701_sim27.jpg,Dubbing,,Michał Pyka,Tłumacz,Dubbing,,second_half,6701,pending,1,michał pyka,,gp0000287,internal_assigned,,,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2049,Dark_1x9,scene_041_static_005_num06701_sim27.jpg,Dubbing_Sound,,Marta Kędziora,Dźwięk i montaż,Dubbing_Sound,,second_half,6701,pending,1,marta kedziora,,nm7580267,auto_assigned,,Marta Kedziora,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2050,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Miscellaneous Companies,,VOXMUNDI AUDIOVISUAL - VSI,ESTÚDIO,Miscellaneous Companies,,second_half,6749,pending,0,voxmundi audiovisual vsi,,cm0000305,internal_assigned,,,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2051,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Dubbing,,LUCIA HELENA,DIREÇÃO,Dubbing,,second_half,6749,pending,1,lucia helena,,nm17813022,auto_assigned,,Lucia Helena,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2052,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Dubbing,,TANJA RUTK,TRADUÇÃO,Dubbing,,second_half,6749,pending,1,tanja rutk,,gp0000304,internal_assigned,,,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2053,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Dubbing_Sound,,ROSANA STEFANONI,PRÉ-MIXAGEM,Dubbing_Sound,,second_half,6749,pending,1,rosana stefanoni,,nm3415719,auto_assigned,,Rosana Stefanoni,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2054,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Diego Lima,Aleksander jovem,Voice Actors - Dubbing,,second_half,6749,pending,1,diego lima,,,ambiguous,"[{""nconst"": ""nm0510649"", ""normalized_name"": ""diego lima"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Diego Lima"", ""primaryProfession"": ""miscellaneous,location_management"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm11769025"", ""normalized_name"": ""diego lima"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Diego Lima"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm17813498"", ""normalized_name"": ""diego lima"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Diego Lima"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm7665557"", ""normalized_name"": ""diego lima"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Diego Lima"", ""primaryProfession"": ""producer,director,actor"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2055,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Eleonora Prado,Hannah,Voice Actors - Dubbing,,second_half,6749,pending,1,eleonora prado,,nm0695017,auto_assigned,,Eleonora Prado,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2056,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Ettore Zuim,Noah,Voice Actors - Dubbing,,second_half,6749,pending,1,ettore zuim,,nm3517811,auto_assigned,,Ettore Zuim,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2057,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Lucia Helena,Claudia,Voice Actors - Dubbing,,second_half,6749,pending,1,lucia helena,,,ambiguous,"[{""nconst"": ""nm0374991"", ""normalized_name"": ""lucia helena"", ""normalized_name_with_nickname"": null, ""primaryName"": ""L\u00facia Helena"", ""primaryProfession"": ""actress"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm17813022"", ""normalized_name"": ""lucia helena"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Lucia Helena"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2058,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Adriana Pissardini,Katharina,Voice Actors - Dubbing,,second_half,6749,pending,1,adriana pissardini,,nm8386577,auto_assigned,,Adriana Pissardini,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2059,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Fernanda Bullara,Katharina jovem,Voice Actors - Dubbing,,second_half,6749,pending,1,fernanda bullara,,,ambiguous,"[{""nconst"": ""nm17467127"", ""normalized_name"": ""fernanda bullara"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Fernanda Bullara"", ""primaryProfession"": ""actress"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm17893074"", ""normalized_name"": ""fernanda bullara"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Fernanda Bullara"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm7757641"", ""normalized_name"": ""fernanda bullara"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Fernanda Bullara"", ""primaryProfession"": ""miscellaneous,sound_department,actress"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2060,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Cesar Marchetti,Egon jovem,Voice Actors - Dubbing,,second_half,6749,pending,1,cesar marchetti,,nm6578345,auto_assigned,,César Marchetti,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2061,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Wellington Lima,Helge jovem,Voice Actors - Dubbing,,second_half,6749,pending,1,wellington lima,,,ambiguous,"[{""nconst"": ""nm11768922"", ""normalized_name"": ""wellington lima"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Wellington Lima"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm17814589"", ""normalized_name"": ""wellington lima"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Wellington Lima"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm2078530"", ""normalized_name"": ""wellington lima"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Wellington Lima"", ""primaryProfession"": ""miscellaneous,actor"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2062,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Samira Fernandes,Martha,Voice Actors - Dubbing,,second_half,6749,pending,1,samira fernandes,,,ambiguous,"[{""nconst"": ""nm10056755"", ""normalized_name"": ""samira fernandes"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Samira Fernandes"", ""primaryProfession"": ""actress,miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm14767646"", ""normalized_name"": ""samira fernandes"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Samira Fernandes"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm17813345"", ""normalized_name"": ""samira fernandes"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Samira Fernandes"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm5406752"", ""normalized_name"": ""samira fernandes"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Samira Fernandes"", ""primaryProfession"": ""actor,miscellaneous"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2063,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Isaura Gomes,Vozes Adicionais,Voice Actors - Dubbing,,second_half,6749,pending,1,isaura gomes,,nm3999860,auto_assigned,,Isaura Gomes,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2064,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Leonardo José,Vozes Adicionais,Voice Actors - Dubbing,,second_half,6749,pending,1,leonardo jose,,,ambiguous,"[{""nconst"": ""nm0430486"", ""normalized_name"": ""leonardo jose"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Leonardo Jos\u00e9"", ""primaryProfession"": ""actor,miscellaneous,production_department"", ""birthYear"": 1943, ""deathYear"": 2021}, {""nconst"": ""nm9986733"", ""normalized_name"": ""leonardo jose"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Leonardo Jos\u00e9"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm1313029"", ""normalized_name"": ""jose leonardo"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Jose Leonardo"", ""primaryProfession"": ""writer,actor"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm8521494"", ""normalized_name"": ""jose leonardo"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Jos\u00e9 Leonardo"", ""primaryProfession"": ""miscellaneous,actor"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2065,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Alfredo Rollo,Vozes Adicionais,Voice Actors - Dubbing,,second_half,6749,pending,1,alfredo rollo,,,ambiguous,"[{""nconst"": ""nm16058071"", ""normalized_name"": ""alfredo rollo"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Alfredo Rollo"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm17840955"", ""normalized_name"": ""alfredo rollo"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Alfredo Rollo"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm8404956"", ""normalized_name"": ""alfredo rollo"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Alfredo Rollo"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm8639903"", ""normalized_name"": ""alfredo rollo"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Alfredo Rollo"", ""primaryProfession"": ""actor,sound_department,casting_director"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2066,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Agatha Paulita,Vozes Adicionais,Voice Actors - Dubbing,,second_half,6749,pending,1,agatha paulita,,,ambiguous,"[{""nconst"": ""nm11395912"", ""normalized_name"": ""agatha paulita"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Agatha Paulita"", ""primaryProfession"": ""actress,miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm17814567"", ""normalized_name"": ""agatha paulita"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Agatha Paulita"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm17841792"", ""normalized_name"": ""agatha paulita"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Agatha Paulita"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2067,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Mabel Cezar,Vozes Adicionais,Voice Actors - Dubbing,,second_half,6749,pending,1,mabel cezar,,,ambiguous,"[{""nconst"": ""nm17840776"", ""normalized_name"": ""mabel cezar"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Mabel Cezar"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm2454879"", ""normalized_name"": ""mabel cezar"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Mabel Cezar"", ""primaryProfession"": ""actress,director"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2068,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Gabriel Neri,Vozes Adicionais,Voice Actors - Dubbing,,second_half,6749,pending,1,gabriel neri,,,ambiguous,"[{""nconst"": ""nm12505468"", ""normalized_name"": ""gabriel nerdi"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Gabriel Nerdi"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null, ""fuzzy_similarity"": ""96"", ""matched_string"": ""gabriel nerdi""}, {""nconst"": ""nm7519651"", ""normalized_name"": ""gabriel venneri"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Gabriel Venneri"", ""primaryProfession"": ""actor,director,writer"", ""birthYear"": null, ""deathYear"": null, ""fuzzy_similarity"": ""89"", ""matched_string"": ""gabriel venneri""}, {""nconst"": ""nm13579386"", ""normalized_name"": ""gabriel miner"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Gabriel Miner"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null, ""fuzzy_similarity"": ""88"", ""matched_string"": ""gabriel miner""}, {""nconst"": ""nm15704969"", ""normalized_name"": ""gabriel merki"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Gabriel Merki"", ""primaryProfession"": ""writer,actor"", ""birthYear"": null, ""deathYear"": null, ""fuzzy_similarity"": ""88"", ""matched_string"": ""gabriel merki""}, {""nconst"": ""nm1873747"", ""normalized_name"": ""gabriel nesci"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Gabriel Nesci"", ""primaryProfession"": ""writer,director,actor"", ""birthYear"": null, ""deathYear"": null, ""fuzzy_similarity"": ""88"", ""matched_string"": ""gabriel nesci""}, {""nconst"": ""nm3068189"", ""normalized_name"": ""gabriel tyner"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Gabriel Tyner"", ""primaryProfession"": ""producer,director,actor"", ""birthYear"": null, ""deathYear"": null, ""fuzzy_similarity"": ""88"", ""matched_string"": ""gabriel tyner""}, {""nconst"": ""nm5194042"", ""normalized_name"": ""gabriel neiva"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Gabriel Neiva"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null, ""fuzzy_similarity"": ""88"", ""matched_string"": ""gabriel neiva""}, {""nconst"": ""nm6774311"", ""normalized_name"": ""gabriel tyner"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Gabriel Tyner"", ""primaryProfession"": ""cinematographer,producer,actor"", ""birthYear"": null, ""deathYear"": null, ""fuzzy_similarity"": ""88"", ""matched_string"": ""gabriel tyner""}, {""nconst"": ""nm9246246"", ""normalized_name"": ""gabriel nemer"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Gabriel Nemer"", ""primaryProfession"": ""actor,editor"", ""birthYear"": null, ""deathYear"": null, ""fuzzy_similarity"": ""88"", ""matched_string"": ""gabriel nemer""}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2069,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Tata Guarnieri,Vozes Adicionais,Voice Actors - Dubbing,,second_half,6749,pending,1,tata guarnieri,,nm6578351,auto_assigned,,Tatá Guarnieri,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2070,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Vagner Fagundes,Vozes Adicionais,Voice Actors - Dubbing,,second_half,6749,pending,1,vagner fagundes,,nm1523078,auto_assigned,,Vagner Fagundes,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2071,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Renata Villaça,Vozes Adicionais,Voice Actors - Dubbing,,second_half,6749,pending,1,renata villaca,,nm17815596,auto_assigned,,Renata Villaça,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2072,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Leonardo Camillo,Vozes Adicionais,Voice Actors - Dubbing,,second_half,6749,pending,1,leonardo camillo,,,ambiguous,"[{""nconst"": ""nm17813148"", ""normalized_name"": ""leonardo camillo"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Leonardo Camillo"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm17842026"", ""normalized_name"": ""leonardo camillo"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Leonardo Camillo"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm4785343"", ""normalized_name"": ""leonardo camillo"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Leonardo Camillo"", ""primaryProfession"": ""actor"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
2073,Dark_1x9,scene_041_static_006_num06749_sim18.jpg,Voice Actors - Dubbing,,Lucas Gama,Vozes Adicionais,Voice Actors - Dubbing,,second_half,6749,pending,1,lucas gama,,,ambiguous,"[{""nconst"": ""nm17814138"", ""normalized_name"": ""lucas gama"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Lucas Gama"", ""primaryProfession"": ""miscellaneous"", ""birthYear"": null, ""deathYear"": null}, {""nconst"": ""nm8746695"", ""normalized_name"": ""lucas gama"", ""normalized_name_with_nickname"": null, ""primaryName"": ""Lucas Gama"", ""primaryProfession"": ""actor,miscellaneous"", ""birthYear"": null, ""deathYear"": null}]",,"{""timestamp"": ""2026-07-20T14:49:11.702895+00:00"", ""model"": ""gpt-5.6-terra"", ""api_version"": ""2025-04-01-preview""}"
